用户名,会员,星级,评论,类型1,评论时间1,评论时间2,类型2,评论时间3,评论时间4
朴***6,,"<div class=""comment-star star1""></div>",能不能拿盒子装这么大京东连个盒都没有压扁了,,,,美白黑炭面膜,2019-06-26 12:01,
空***M,PLUS会员,"<div class=""comment-star star1""></div>",外包装是一个袋子完好无损，打开看到这个残状，心里顿时一万个……,,,2018-07-06 14:57,美白黑炭面膜10片,,
****t,,"<div class=""comment-star star1""></div>",还没用，看起来觉得不错，快递服务好,透亮黑炭面膜10片,2016-08-11 22:42,,,,
今***世,PLUS会员,"<div class=""comment-star star1""></div>",水很好，不敢用，还是一叶子好用。,美白黑炭面膜,,,,,2019-04-20 23:12
****b,,"<div class=""comment-star star1""></div>",补水效果一般，包装差，到的时候盒子已经破了,美白黑炭面膜,,,,,2019-06-21 08:24
天***0,PLUS会员,"<div class=""comment-star star1""></div>",活动划算，可是这包装能不能上点心，收到时都已经散出来了,,,2018-07-26 18:40,美白黑炭面膜10片,,
****r,,"<div class=""comment-star star1""></div>",包装盒有明显的被打开过的痕迹，这种店家不会再来第二次,美白黑炭面膜10片,2018-02-26 19:56,,,,
邓***1,PLUS会员,"<div class=""comment-star star1""></div>",跟实体店买的不一样，面膜里面居然还有头发丝。,美白黑炭面膜,,,,,2019-09-15 15:24
****b,,"<div class=""comment-star star1""></div>",收到货，面膜直接是被拆开的……没法说,美白黑炭面膜,,,,,2019-08-06 21:48
****v,,"<div class=""comment-star star1""></div>",不是正品，敷衍之后脸上泛红……,透亮黑炭面膜10片,2016-11-26 09:13,,,,
R***q,,"<div class=""comment-star star1""></div>",买了4盒，现在用了三盒一点效果也没有，不好。,美白黑炭面膜10片,2017-06-08 21:44,,,,
9***m,PLUS会员,"<div class=""comment-star star1""></div>",商品一直在用，没的说，但是快递的外包装有点恶心,,,2018-05-19 12:31,美白黑炭面膜10片,,
T***0,,"<div class=""comment-star star1""></div>",不怎么好，我是用了快两个星期才评价的越用越黑,美白黑炭面膜,,,,,2019-06-26 08:44
****5,PLUS会员,"<div class=""comment-star star1""></div>",的确像评论的一样、有点干、精华液不多,美白黑炭面膜,,,,,2019-05-12 01:06
关***3,PLUS会员,"<div class=""comment-star star1""></div>",没以前好用，面膜感觉好硬，干干的,美白黑炭面膜10片,2018-02-05 01:30,,,,
安***子,PLUS会员,"<div class=""comment-star star1""></div>",不知道这么多的好评怎么来的，说不出来的味道,【焕白因子】美白保湿黑面膜,,,,,2020-03-31 06:39
v***P,,"<div class=""comment-star star1""></div>",东西打开包装是打开的。同城的货4天到，快递竟然发错分部了,美白黑炭面膜10片,2018-01-19 05:02,,,,
高***林,,"<div class=""comment-star star1""></div>",一点点用处都没有，这*吹得，你不怕破吗,美白黑炭面膜10片,2017-07-02 22:53,,,,
****9,,"<div class=""comment-star star1""></div>",*买个教训呵呵用这个之前比用这个之后更好,美白黑炭面膜10片,2016-12-30 15:22,,,,
****e,,"<div class=""comment-star star1""></div>",产品质感：一般使用感受：不好补水效果：一般,【提亮焕肤】美白保湿黑面膜,2021-03-29 21:21,,,,
苏***仙,,"<div class=""comment-star star1""></div>",美白保湿黑炭面膜，外包装没有透明胶带粘合。?,,,,美白黑炭面膜,2019-06-14 18:10,
****9,,"<div class=""comment-star star1""></div>",收到的时候盒子底部已经开了，不是密封的……,美白黑炭面膜,,,,,2019-09-04 21:53
****a,PLUS会员,"<div class=""comment-star star1""></div>",黑炭面膜掉毛，敷完面膜脸上全是毛毛,美白黑炭面膜,,,,,2019-01-01 19:15
皮***走,,"<div class=""comment-star star1""></div>",包装都没有，直接一个塑料袋子装着就来了，盒子还是拆开的,美白黑炭面膜,,,,,2019-01-06 19:46
****0,,"<div class=""comment-star star1""></div>",还没用呢。也不知道是否正品……网购小白,美白黑炭面膜10片,2017-07-15 18:00,,,,
甜***的,PLUS会员,"<div class=""comment-star star1""></div>",快递拿出来就是坏的，即便是国产也不至于这样，购物体验贼差,,,,美白黑炭面膜,2019-06-15 20:31,
l***6,,"<div class=""comment-star star1""></div>",质量一般，效果不明显，尺寸有点太小，。。。,美白黑炭面膜,,,,,2019-05-20 16:31
s***8,,"<div class=""comment-star star1""></div>",差差，贴了长痘了，皮肤越来越干，还过敏了,美白黑炭面膜10片,2017-08-19 15:43,,,,
穿***喵,,"<div class=""comment-star star1""></div>",假的，一用便知，大家还是别在京东买护肤品了，去小红书上买吧。,美白黑炭面膜10片,2017-08-08 09:09,,,,
****Z,,"<div class=""comment-star star1""></div>",东西晚上收到，打开就看到面膜盒子都破了，里面不应该是10片么，这才几片呀！,,,2018-03-02 21:01,美白黑炭面膜10片,,
杨***9,,"<div class=""comment-star star1""></div>",盒子到手里已经被压扁了，还不知道用过后怎么样,美白黑炭面膜10片,2018-06-12 16:46,,,,
****3,,"<div class=""comment-star star1""></div>",鼻子部分有点小，贴的时候鼻头在外面,【焕白因子】美白保湿黑面膜,,,,,2020-02-22 13:23
龙***涯,PLUS会员,"<div class=""comment-star star1""></div>",很好用，记不得购买几次了，这次是最实惠的，赞一个,美白黑炭面膜10片,2018-06-10 18:26,,,,
u***7,,"<div class=""comment-star star1""></div>",这种表示没有效果根本不如其他几种,美白黑炭面膜10片,2018-04-21 09:05,,,,
B***B,PLUS会员,"<div class=""comment-star star1""></div>",有泡泡不知道怎么回事，不知道是不是假的,【补水提亮】美白保湿黑面膜,2020-10-21 13:18,,,,
4***m,,"<div class=""comment-star star1""></div>",包装粗制滥造，随便一个口袋就装了，外盒都变形了,美白黑炭面膜10片,2017-11-04 20:39,,,,
丶***丶,,"<div class=""comment-star star1""></div>",东西也不知道是不是正品，包装都坏掉了。客服也是醉了。,【焕白因子】美白保湿黑面膜,,,,,2020-04-09 20:20
****1,,"<div class=""comment-star star1""></div>",这个包装也是没谁了，一打开盒子就是这个样子，稀碎！,【补水提亮】美白保湿黑面膜,2020-07-01 08:38,,,,
u***u,,"<div class=""comment-star star1""></div>",用完过敏，脸发痒，长红痘痘,美白黑炭面膜10片,2017-11-22 13:16,,,,
C***u,,"<div class=""comment-star star1""></div>",买3盒，发现全是打开过的，啥意思？啥情况？,【补水提亮】美白保湿黑面膜,2020-08-05 12:22,,,,
****7,,"<div class=""comment-star star1""></div>",越用怎么越黑啊，亮肤把黑的亮的好明显,美白黑炭面膜10片,2018-04-23 09:16,,,,
****9,PLUS会员,"<div class=""comment-star star1""></div>",我都怀疑这是正品吗？寄过来就这样了，外包装都是坏的，还都拆开了！,美白黑炭面膜10片,2018-05-11 22:30,,,,
u***f,,"<div class=""comment-star star1""></div>",没有效果，用了几片，用了三种不同的都是一样,美白黑炭面膜,,,,,2019-07-05 08:04
****1,,"<div class=""comment-star star1""></div>",价格太贵了，就是广告做得好而已，用过之后效果不好,美白黑炭面膜10片,2018-06-22 10:09,,,,
****r,,"<div class=""comment-star star1""></div>",服务态度差，不守信用,美白黑炭面膜10片,2017-04-14 07:56,,,,
****g,,"<div class=""comment-star star1""></div>",没收到货，被人给偷了,美白黑炭面膜10片,2017-11-13 13:06,,,,
****u,,"<div class=""comment-star star1""></div>",到了，就成这样了心塞,美白黑炭面膜10片,2018-03-13 19:12,,,,
C***8,PLUS会员,"<div class=""comment-star star1""></div>",这次一打开盒子都是烂的，买了4盒，每个盒子都是开的不知道什么原因，,美白黑炭面膜10片,2018-04-06 08:55,,,,
****E,,"<div class=""comment-star star1""></div>",效果不好，用后感觉很一般。,【提亮焕肤】美白保湿黑面膜,2021-04-01 19:39,,,,
****8,,"<div class=""comment-star star1""></div>",一般般别说补水了，我感觉吧水脸都吸干了,【焕白因子】美白保湿黑面膜,,,,,2019-11-12 19:50
1***p,,"<div class=""comment-star star1""></div>",上面写的套装勿拆，结果包装全拆了。而且全部是散的。,美白黑炭面膜10片,2018-07-06 20:17,,,,
****乖,,"<div class=""comment-star star1""></div>",买之前没注意看，买回来才发现是韩国产的，果断给1分,美白黑炭面膜10片,,,,,
****x,,"<div class=""comment-star star1""></div>",盒子都坏了，挺闹心的！,美白黑炭面膜,,,,,2019-10-22 12:36
大***实,,"<div class=""comment-star star1""></div>",假的，用过正品才知道,美白黑炭面膜10片,2018-01-25 22:01,,,,
Q***C,,"<div class=""comment-star star1""></div>",有点忽悠人，买货时没有提醒，货到了发现是一件118元，退货麻烦,【补水提亮】美白保湿黑面膜,2020-06-10 19:57,,,,
锁***空,PLUS会员,"<div class=""comment-star star1""></div>",外包装正常，不过这产品包装明显被人拆开过，请问京东这是怎么回事儿？,美白黑炭面膜,,,,,2019-08-08 20:11
u***o,,"<div class=""comment-star star1""></div>",然而并没有什么**！用了以后脸上特别干！,美白黑炭面膜10片,,,,,
逍***G,PLUS会员,"<div class=""comment-star star1""></div>",这玩意有毒，，用过之后脸上毛孔变大啦，，大家不要买,美白黑炭面膜,,,,,2019-07-02 12:44
****O,,"<div class=""comment-star star1""></div>",用了之后来评价的，第一次买到这么不好用的面膜,【提亮焕肤】美白保湿黑面膜,2021-04-17 09:35,,,,
****u,,"<div class=""comment-star star1""></div>",这包装？就一个塑料袋？？连盒子都没有让我怎么相信？,美白黑炭面膜10片,2017-11-25 21:34,,,,
u***t,,"<div class=""comment-star star1""></div>",为什么包装盒又烂了，还是湿湿的，上次买也是这样的。,美白黑炭面膜10片,2017-04-19 13:51,,,,
u***7,,"<div class=""comment-star star1""></div>",应该是假的，跟我在免税店买的不一样，面膜纸都有区别,美白黑炭面膜10片,2018-03-09 20:24,,,,
****1,,"<div class=""comment-star star1""></div>",就想问下花了*钱买的东西就不舍得给个盒子嘛，都压扁了...送给女朋友的感觉好没面子哦,,,2017-08-27 15:19,美白黑炭面膜10片,,
****w,,"<div class=""comment-star star1""></div>",还没用，不知道是不是正品，包装简陋,【提亮焕肤】美白保湿黑面膜,2021-04-19 12:28,,,,
灬***鲜,,"<div class=""comment-star star1""></div>",服了。。。买了用了过敏。。感觉好像买了个假的。快递蛮快。,美白黑炭面膜10片,2017-11-17 23:23,,,,
****q,,"<div class=""comment-star star1""></div>",近一个月才收到货???,美白黑炭面膜,,,,,2019-02-21 15:24
****果,PLUS会员,"<div class=""comment-star star1""></div>",适合肤质：可能什么肤质都不适合产品质感：不好贴合效果：不贴合,【焕白因子】美白保湿黑面膜,,,,,2020-03-14 10:16
****r,PLUS会员,"<div class=""comment-star star1""></div>",没用，，只能补一下水,美白黑炭面膜10片,2018-09-30 07:24,,,,
i***q,,"<div class=""comment-star star1""></div>",跟之前买的不一样，盒子颜色，包装，里面的包装都不一样,美白黑炭面膜10片,2017-08-13 14:37,,,,
n***7,,"<div class=""comment-star star1""></div>",收到时包装都烂掉了…,,,2016-10-14 21:17,透亮黑炭面膜10片,,
****n,,"<div class=""comment-star star1""></div>",今天才把快递拆开看原来里面东西少了包装上写10片的拆来看原来只有9片。什么原因呢？,,,2017-06-25 22:18,美白黑炭面膜10片,,
****2,,"<div class=""comment-star star1""></div>",效果不好，买了后悔。,美白黑炭面膜10片,2017-08-03 21:33,,,,
周***9,PLUS会员,"<div class=""comment-star star1""></div>",你们卖的是散装的？拆开包装全是坏的，而且还少了一张！,,,2018-08-16 20:20,美白黑炭面膜10片,,
J***n,PLUS会员,"<div class=""comment-star star1""></div>",感觉像是假的，没什么用！跟我之前买的完全不一样！,【补水提亮】美白保湿黑面膜,2020-10-29 13:18,,,,
****q,,"<div class=""comment-star star1""></div>",呵呵呵，刚买一天就降价，*，买了30片现在能买40片，真**有才！,【补水提亮】美白保湿黑面膜,2020-09-17 22:00,,,,
o***g,,"<div class=""comment-star star1""></div>",价格来回变动，擦妮玛,美白黑炭面膜10片,2017-12-08 01:21,,,,
爱***0,PLUS会员,"<div class=""comment-star star1""></div>",纯属补水美白假的,美白黑炭面膜10片,2018-10-02 23:21,,,,
落***雨,PLUS会员,"<div class=""comment-star star1""></div>",不怎么样呀，还贵呀，感觉双十一不便宜呀，,,,2016-11-16 18:37,透亮黑炭面膜10片,,
A***m,,"<div class=""comment-star star1""></div>",跟之前买的不一样精华液太少面膜干的可怜,美白黑炭面膜10片,,,,,
C***q,,"<div class=""comment-star star1""></div>",盒子不但压扁了，而且是打开的，这是几个情况,,,2020-11-16 08:28,【补水提亮】美白保湿黑面膜,,
调***哥,,"<div class=""comment-star star1""></div>",收到，未用，用后再评价,【焕白因子】美白保湿黑面膜,,,,,2019-11-13 16:10
Q***O,,"<div class=""comment-star star1""></div>",假货用了脸上起痘痘,美白黑炭面膜10片,2017-11-16 18:01,,,,
邱***军,PLUS会员,"<div class=""comment-star star1""></div>",才几天就掉价？有意思？,美白黑炭面膜10片,2017-11-11 01:27,,,,
****f,,"<div class=""comment-star star1""></div>",本来都好久不长痘痘了，自从用了这款面膜，痘痘就没消停过,美白黑炭面膜10片,2017-06-20 17:13,,,,
s***0,PLUS会员,"<div class=""comment-star star1""></div>",买贵了，*，没搞活动呢,,,,美白黑炭面膜10片,,
f***3,,"<div class=""comment-star star1""></div>",这个更次被打开了还给送过来好在换货的没出现这样的,透亮黑炭面膜10片,2016-09-14 16:13,,,,
苏***儿,PLUS会员,"<div class=""comment-star star1""></div>",我去，买了这么多次，这次买个韩国牌子，竟然包装全被拆过，我需要一个解释。,,,2016-08-27 11:25,透亮黑炭面膜10片,,
迷***王,,"<div class=""comment-star star1""></div>",没什么效果，反而脸上痘痘越来越多，谨慎购买。,美白黑炭面膜,,,,,2019-05-21 10:23
E***g,,"<div class=""comment-star star1""></div>",亏大了，现在3盒159元,美白黑炭面膜,,,,,2019-08-19 19:34
最***计,PLUS会员,"<div class=""comment-star star1""></div>",没有一点效果，皮肤有点过敏，还买了两盒，唉！,美白黑炭面膜10片,2018-08-08 16:47,,,,
王***7,,"<div class=""comment-star star1""></div>",花了159到了的快递面膜盒都是坏的面膜都露出来,【补水提亮】美白保湿黑面膜,2020-06-29 18:21,,,,
w****,PLUS会员,"<div class=""comment-star star1""></div>",很一般么有那么湿润,美白黑炭面膜10片,2018-05-08 08:01,,,,
再***喵,PLUS会员,"<div class=""comment-star star1""></div>",包装就这样吗，可莱丝就这包装？好几次了，一直都是开封的包装,透亮黑炭面膜10片,2016-07-24 19:07,,,,
0***u,,"<div class=""comment-star star1""></div>",详情页介绍与实际不符，没有密封包装，内包条码与外包条码不一致,【补水提亮】美白保湿黑面膜,2020-06-23 22:25,,,,
r***l,PLUS会员,"<div class=""comment-star star1""></div>",现在京东的商品包装是越来越差了，也不知道是商品本来就是破烂还是运输过程中损坏的。,美白黑炭面膜,,,,,2019-08-03 17:04
