用户名,会员,星级,评论,类型1,评论时间1,评论时间2,类型2,评论时间3,评论时间4
l***t,PLUS会员,"<div class=""comment-star star1""></div>",不像真的盒子都破了,毛孔紧致黑炭面膜10片,2018-04-19 00:04,,,,
A***u,,"<div class=""comment-star star1""></div>",快递被人拆开过，唉！,毛孔紧致黑炭面膜10片,2018-01-14 19:01,,,,
C***8,PLUS会员,"<div class=""comment-star star1""></div>",这次一打开盒子都是烂的，买了4盒，每个盒子都是开的不知道什么原因，,毛孔紧致黑炭面膜10片,2018-04-06 08:55,,,,
u***1,,"<div class=""comment-star star1""></div>",送来包装已经压扁了，,,,2018-09-23 11:41,毛孔紧致黑炭面膜10片,,
****r,,"<div class=""comment-star star1""></div>",这是谁掰开的，啥意思！,,,2017-12-19 15:19,毛孔紧致黑炭面膜10片,,
****6,,"<div class=""comment-star star1""></div>",破烂包装。散装的吗？,,,2018-07-28 09:38,毛孔紧致黑炭面膜10片,,
f***i,,"<div class=""comment-star star1""></div>",打开箱子，物品包装破损，三盒面膜两盒已被打开,,,2020-07-31 19:54,【紧致肌肤】毛孔紧致黑面膜,,
-***响,PLUS会员,"<div class=""comment-star star1""></div>",这包装简直了，和一兜外卖一样，哪怕外面随便再包装个不透明的也好啊，,,,,毛孔紧致黑炭面膜,2019-05-13 08:48,
独***R,,"<div class=""comment-star star1""></div>",非常值得信赖的品牌，质量有保障，价格还亲民，相当满意,【紧致肌肤】毛孔紧致黑面膜,2020-11-15 14:55,,,,
悦***G,PLUS会员,"<div class=""comment-star star1""></div>",感觉不是真的，精华比较稀，面膜纸也薄,毛孔紧致黑炭面膜,,,,,2019-07-15 23:06
小***哟,PLUS会员,"<div class=""comment-star star1""></div>",刚买完就便宜了，159三盒？,毛孔紧致黑炭面膜,,,,,2019-04-14 13:13
a***i,PLUS会员,"<div class=""comment-star star1""></div>",买了四盒，一盒没有封装标签??，属于二次销售了应该,【紧致肌肤】毛孔紧致黑面膜,2020-11-11 20:26,,,,
陶***e,,"<div class=""comment-star star1""></div>",产品好用，就是这次物流太不给力了，压坏了好几盒面膜,,,2018-04-04 20:00,毛孔紧致黑炭面膜10片,,
****2,,"<div class=""comment-star star1""></div>",拆开快递盒有一盒都被开过了，这是别人用过了又给我嘛,,,2020-07-15 20:00,【紧致肌肤】毛孔紧致黑面膜,,
****9,,"<div class=""comment-star star1""></div>",快递小哥还可以，不知道京东自营有没有假货，反正寄过来没有封口，都是开的。。。,,,,毛孔紧致黑炭面膜,2019-07-05 12:48,
不***h,PLUS会员,"<div class=""comment-star star1""></div>",感觉是假的，面膜掉毛，,毛孔紧致黑炭面膜10片,2018-08-23 20:28,,,,
****c,,"<div class=""comment-star star1""></div>",差差差，我从来没有用了这个过敏症状，现在用了脸都烂完了,毛孔紧致黑炭面膜10片,2017-09-22 08:40,,,,
****5,,"<div class=""comment-star star1""></div>",不如几十块的好用。。,毛孔紧致黑炭面膜,,,,,2019-04-24 09:42
B***B,PLUS会员,"<div class=""comment-star star1""></div>",打开面膜怎么有点白白的泡沫啊，是怎么回事啊,【紧致肌肤】毛孔紧致黑面膜,2020-10-21 13:16,,,,
****w,,"<div class=""comment-star star1""></div>",快递很快，不知道是不是正品，包装颜色不一样,【收缩毛孔】毛孔紧致黑面膜,2021-04-19 12:27,,,,
u***u,PLUS会员,"<div class=""comment-star star1""></div>",买了三盒，收到的时候是这个样子的，发货的时候盒子肯定都是破损的，我也是醉了！,,,,毛孔紧致黑炭面膜,2018-11-05 19:24,
张***Z,,"<div class=""comment-star star1""></div>",发现包装不一样呀！发错货了？支付的页面版本的价格，实际收到的货要便宜,,,2017-08-27 11:28,毛孔紧致黑炭面膜10片,,
长***钰,,"<div class=""comment-star star1""></div>",为什么盒子是开封的?没有封贴呢？商品不满意,,,,毛孔紧致黑炭面膜,2019-06-12 11:08,
q***7,,"<div class=""comment-star star1""></div>",盒子底盖是开着的感觉是后放进去的都不敢用,毛孔紧致黑炭面膜10片,2018-09-07 22:46,,,,
****r,,"<div class=""comment-star star1""></div>",包装破烂儿，质量不好?京东也差！快递不联系！退货还要收****费！差！差！差！,,,,毛孔紧致黑炭面膜,2018-11-20 09:38,
哎***夏,,"<div class=""comment-star star1""></div>",打开快递就看到黑膜的盒子是被打开过的另外一盒包装好好的京东可以解释下嘛？,,,2018-08-20 11:15,毛孔紧致黑炭面膜10片,,
玲***4,,"<div class=""comment-star star1""></div>",连续开了2包只有液体，没有面膜，别让我骂街，请给我一个完美的解释。,毛孔紧致黑炭面膜,,,,,2019-03-27 22:09
****8,PLUS会员,"<div class=""comment-star star1""></div>",就一个快递袋子包着，到手面膜纸盒压破，面膜都要掉出来了,毛孔紧致黑炭面膜10片,2018-08-30 14:14,,,,
冷***i,,"<div class=""comment-star star1""></div>",面膜有股味，不好。。。。。。,毛孔紧致黑炭面膜,,,,,2019-10-18 17:24
A***s,,"<div class=""comment-star star1""></div>",一片10多块，跟2块多的差不多啊！贴上去就给洗了个脸一样?,毛孔紧致黑炭面膜10片,2018-05-18 20:53,,,,
****f,,"<div class=""comment-star star1""></div>",产品不符合，不一样。！,,,,【紧致细腻】毛孔紧致黑面膜,2020-05-09 18:25,
****i,,"<div class=""comment-star star1""></div>",打开看帮装盒子是打开的，这个破坏不像是快递运输过程的，像是人为破坏的。,,,,【紧致细腻】毛孔紧致黑面膜,2020-02-07 12:33,
****r,PLUS会员,"<div class=""comment-star star1""></div>",东西挺好，快递也快，就是快递包装太差，就一个袋子装着，里面的包装盒都破了,毛孔紧致黑炭面膜10片,2018-07-13 09:47,,,,
蔡***爱,,"<div class=""comment-star star1""></div>",根本不值这个价，用完脸过敏了，还毛孔粗大,,,2021-03-17 00:37,【收缩毛孔】毛孔紧致黑面膜,,
****6,,"<div class=""comment-star star1""></div>",盒子都是开的，快递一拆开包装盒是打开的状态。不得不说是真的差,,,2020-09-11 11:51,【紧致肌肤】毛孔紧致黑面膜,,
****g,,"<div class=""comment-star star1""></div>",真服了，买的时候显示的是128三件，现在到货了只有一盒，说149三件，我还得自己出运费。,【紧致肌肤】毛孔紧致黑面膜,2020-10-25 18:30,,,,
我***荷,PLUS会员,"<div class=""comment-star star1""></div>",跟商场买的比厚，精华少，还小，感觉是假货，外包装跟商场里也不一样,毛孔紧致黑炭面膜10片,2018-08-19 13:49,,,,
人***俗,PLUS会员,"<div class=""comment-star star1""></div>",居然就用这个塑料袋给我装过来，里面的小盒子全坏了散一堆，都不晓得用个纸箱装一下？,毛孔紧致黑炭面膜10片,2018-08-22 22:36,,,,
K***6,PLUS会员,"<div class=""comment-star star1""></div>",直接是打开的，而且没有封口的痕迹，这算是街边零卖的产品？？？,,,,毛孔紧致黑炭面膜,2019-06-17 18:53,
****2,,"<div class=""comment-star star1""></div>",包装只是弄了一个袋子装的，而且没有发票，袋子是破的盒子都压坏了，不知道京东是怎么送的，,,,2017-11-02 14:37,毛孔紧致黑炭面膜10片,,
u***c,,"<div class=""comment-star star1""></div>",包装差，看上去感觉好廉价，贴了一片脸还过敏了?,毛孔紧致黑炭面膜10片,2018-05-14 02:34,,,,
****x,,"<div class=""comment-star star1""></div>",寄过来的面膜居然和店里的不一样，包装也是破损的，冒牌货,,,2017-08-30 14:01,毛孔紧致黑炭面膜10片,,
黎***6,,"<div class=""comment-star star1""></div>",用了两个月啥效果都没有。还那么贵，这次买的用完不在用了坑,毛孔紧致黑炭面膜10片,2016-10-12 11:58,,,,
****4,PLUS会员,"<div class=""comment-star star1""></div>",还没用。反正这物流肯定有问题。都感觉是拆开的。盒子都烂成这样了。,,,2018-02-23 17:50,毛孔紧致黑炭面膜10片,,
****凡,PLUS会员,"<div class=""comment-star star1""></div>",不是正品，一敷脸上就泛红长痘痘，唯一一次敷面膜过敏的，好失望?,毛孔紧致黑炭面膜10片,2017-01-09 18:30,,,,
****1,PLUS会员,"<div class=""comment-star star1""></div>",我不知道是真的还是假的因为我买的补水保湿的那一个可以用二维码扫出来但是这一个是没有二维码的而且这一个也没有中文的说明想之前买的都是有中文说明的,,,2017-10-01 18:42,毛孔紧致黑炭面膜10片,,
****t,,"<div class=""comment-star star1""></div>",我就想问一下，为什么你们要把原来的条码盖住，而且还扫不出来。感觉是假的。,毛孔紧致黑炭面膜,,,,,2019-04-07 00:19
****b,,"<div class=""comment-star star1""></div>",包装那么多人吐槽我就不说了，面膜只能说一点用都没有，浪费钱,毛孔紧致黑炭面膜10片,2018-03-25 01:24,,,,
****v,,"<div class=""comment-star star1""></div>",会过敏，第一次用过敏，第二次还是过敏,【收缩毛孔】毛孔紧致黑面膜,2021-05-22 21:42,,,,
D***辉,,"<div class=""comment-star star1""></div>",感觉被换过的？都能直接拿产品了，外包装也是，我是放楼下代收的,毛孔紧致黑炭面膜,,,,,2019-06-02 12:01
六***柒,,"<div class=""comment-star star1""></div>",这次的面膜都是被拆过的，不知道是不是被换了货，之前一直在京东买，收到都是好好的，而这次收到快递发现是乱七八糟的，心情都不好了,,,2018-03-03 20:25,毛孔紧致黑炭面膜10片,,
v***T,,"<div class=""comment-star star1""></div>",不好用，臭臭的，像假的朋友去韩国带回来的没味道,毛孔紧致黑炭面膜10片,2016-12-26 09:05,,,,
丁***9,,"<div class=""comment-star star1""></div>",只有一盒是完好无损的。,,,2021-08-26 11:08,【收缩毛孔】毛孔紧致黑面膜,,
a***1,PLUS会员,"<div class=""comment-star star1""></div>",有一股怪味，第二天早上洗脸都还不散，不敢买了以后,毛孔紧致黑炭面膜10片,2017-08-30 00:08,,,,
1***p,PLUS会员,"<div class=""comment-star star1""></div>",面膜还没有用，买的时侯搞活动168三盒，买完了就变成了159的三盒，宝宝不开心?,毛孔紧致黑炭面膜,,,,,2019-05-29 23:04
****c,,"<div class=""comment-star star1""></div>",买完后就179，4盒，瞬间觉得自己亏了，前前后后总共买了5盒，起码多付了有60块。,【紧致细腻】毛孔紧致黑炭面膜,,,,,2019-10-31 09:51
一***去,PLUS会员,"<div class=""comment-star star1""></div>",非常值得信赖的品牌，质量有保障，价格还亲民，就是活动赠品，没给赠予。,【紧致肌肤】毛孔紧致黑面膜,2020-11-13 19:45,,,,
温***青,,"<div class=""comment-star star1""></div>",快递包装袋还是好着的，但是面膜的盒子竟然已经开封了，看起来特别廉价。。。强烈感觉这是@货。。,毛孔紧致黑炭面膜10片,2018-09-13 17:18,,,,
****3,,"<div class=""comment-star star1""></div>",先不说东西是不是正品就冲这包装我也不想再买了每次都是这样和客服说了也不会好好包装一下,,,2018-08-03 18:36,毛孔紧致黑炭面膜10片,,
u***h,,"<div class=""comment-star star1""></div>",不知道为什么收到盒子是打开的？？？（图1），图二是与屈臣氏买的蓝色对比图，条码被商家覆盖了。,,,2018-06-11 16:33,毛孔紧致黑炭面膜10片,,
p***1,PLUS会员,"<div class=""comment-star star1""></div>",效果一般，用了几天就开始出痘痘，一点都不好,,,2017-07-14 23:50,毛孔紧致黑炭面膜10片,,
u***w,,"<div class=""comment-star star1""></div>",淡淡的，不油，没有商家描述的好……假,,,2017-10-13 03:01,毛孔紧致黑炭面膜10片,,
s***m,,"<div class=""comment-star star1""></div>",大家谨慎购买，面膜后面没有二维码，盒子全是破的，像被拆开的一样，,,,,毛孔紧致黑炭面膜,2019-07-25 17:32,
蚂***_,PLUS会员,"<div class=""comment-star star1""></div>",不满意，我开始买的补水的还，不错，就继续买了，结果这个我真的很不满意,毛孔紧致黑炭面膜10片,2018-06-06 12:52,,,,
安***可,,"<div class=""comment-star star1""></div>",不知道包装是这样还是怎么的，包装没有塑封，还被打开了，还没用，不知道是不是假的,,,2017-12-12 16:38,毛孔紧致黑炭面膜10片,,
S***v,,"<div class=""comment-star star1""></div>",包装全部都是坏的明显有打开过的痕迹这样的商品敢用吗,,,,毛孔紧致黑炭面膜10片,,
****Z,,"<div class=""comment-star star1""></div>",包装有被拆开过的感觉，购物心情不好了,,,2021-10-23 12:31,【收缩毛孔】毛孔紧致黑面膜,,
****i,,"<div class=""comment-star star1""></div>",包装好简陋，收到的时候口都开了，不知道面膜效果怎么样，用了在评价吧。,毛孔紧致黑炭面膜10片,,,,,
无***龙,PLUS会员,"<div class=""comment-star star1""></div>",用的皮肤好刺痛，可能便宜，导致成本低，以后不在网上买了。,毛孔紧致黑炭面膜10片,2017-11-08 12:52,,,,
l***琪,PLUS会员,"<div class=""comment-star star1""></div>",上面的码都扫不出来，不知道真假。咱也不敢说也不敢问。,【紧致细腻】毛孔紧致黑炭面膜,,,,,2019-10-30 15:09
****4,,"<div class=""comment-star star1""></div>",这次买的东西连外箱都没有就一个袋子装着包装盒都成这样了现在京东都这么配送了吗我都怀疑这是不是京东自营的发票也没有是正品吗真的觉得不靠谱,,,2018-05-03 21:31,毛孔紧致黑炭面膜10片,,
****7,PLUS会员,"<div class=""comment-star star1""></div>",刚买没几天降了40多,【收缩毛孔】毛孔紧致黑面膜,2021-03-29 23:19,,,,
****b,PLUS会员,"<div class=""comment-star star1""></div>",产品质感：精华少使用感受：我用了有点过敏，大家慎买,【收缩毛孔】毛孔紧致黑面膜,2021-03-23 09:54,,,,
木***2,,"<div class=""comment-star star1""></div>",觉得划算买了几盒，也信任京东，结果用了脸上长好多红点点，一团都在发烫,毛孔紧致黑炭面膜10片,2018-03-22 10:09,,,,
****l,PLUS会员,"<div class=""comment-star star1""></div>",这个包装也是醉了，感觉是没有其他人了，哎，说起都是累，不能有个盒子先装下嘛！,,,,毛孔紧致黑炭面膜,2018-11-26 15:42,
****h,,"<div class=""comment-star star1""></div>",用的还可以，只是味道不是很好闻，没有之前用的好,毛孔紧致黑炭面膜10片,2017-12-22 13:11,,,,
****z,,"<div class=""comment-star star1""></div>",货已收到，刚做了一片面膜试试，不太好水液体很少,毛孔紧致黑炭面膜10片,2016-12-04 00:37,,,,
H***o,PLUS会员,"<div class=""comment-star star1""></div>",看包装像是被拆过的，不知道效果怎么样。,,,2017-01-09 18:14,毛孔紧致黑炭面膜10片,,
****z,,"<div class=""comment-star star1""></div>",还没用，618买的另一个面膜的订单不知是怎么的给取消掉了，买的东西太多，尽然忘了还有那单，联系客服都联系不上的,毛孔紧致黑炭面膜10片,2017-06-25 18:59,,,,
w***y,,"<div class=""comment-star star1""></div>",一打开就是这样、你认为我会相信是正品吗？塑封都没有、不知道是不是因为双11以次充好、,,,2016-11-14 22:46,毛孔紧致黑炭面膜10片,,
F***H,,"<div class=""comment-star star1""></div>",不好用。质感有点粗糙。用完有点过敏，,【收缩毛孔】毛孔紧致黑面膜,2021-03-18 21:03,,,,
麦***涵,,"<div class=""comment-star star1""></div>",不好用，别花冤枉钱。,【收缩毛孔】毛孔紧致黑面膜,2021-06-11 20:59,,,,
u***h,,"<div class=""comment-star star1""></div>",能解释一下拍的是这款粉色，发来的是白色？假货吗？,,,2020-11-02 13:22,【紧致肌肤】毛孔紧致黑面膜,,
y***3,,"<div class=""comment-star star1""></div>",产品质感：第一次发现所有的面膜都是开盒的，扫了也没有没有商品信息，要不是因为出差回来晚了，过了退货期，我一定会退的。,【清洁收缩毛孔】毛孔紧致黑面膜,2020-12-10 18:53,,,,
