用户名,会员,星级,评论,类型1,类型2,评论时间1,评论时间2,采集时间,评论时间3
g***6,,"<div class=""comment-star star5""></div>",还没开始用，用完继续评价,,【焕亮紧致】珍珠蛋白面膜,,2022-02-16 09:37,2022-04-24 11:44:57.822,
机***1,PLUS会员,"<div class=""comment-star star5""></div>",老婆看上的，就买了试试,,,,,2022-04-24 11:44:57.865,
u***8,PLUS会员,"<div class=""comment-star star5""></div>",一次买了四盒，希望适合,,,,,2022-04-24 11:44:57.908,
y***n,PLUS会员,"<div class=""comment-star star5""></div>",还没用这款，用了再评价,,,,,2022-04-24 11:44:57.965,
****l,PLUS会员,"<div class=""comment-star star5""></div>",活动购买，买了好几盒,,,,,2022-04-24 11:44:58.373,
中***9,PLUS会员,"<div class=""comment-star star5""></div>",这款面膜是第一次购买看效果在追评,,,,,2022-04-24 11:44:58.425,
y***o,PLUS会员,"<div class=""comment-star star5""></div>",做活动买的，还没有用。,,,,,2022-04-24 11:44:58.481,
l***0,,"<div class=""comment-star star5""></div>",还没有用，期待，效果,,,,,2022-04-24 11:44:58.527,
****n,PLUS会员,"<div class=""comment-star star5""></div>",收到了，包装不是太给力，新品，期待效果,,,,,2022-04-24 11:44:58.577,
****y,,"<div class=""comment-star star5""></div>",刚收到，给老婆买的，还没用,,,,,2022-04-24 11:44:58.633,
l***n,PLUS会员,"<div class=""comment-star star5""></div>",还没用，不知道效果如何，这个是新的，以前都用另外一个型号的，不知道保湿效果怎么样，三天二头降价，价格浮动太大了。只能看便宜了再买,,【柔嫩焕亮】珍珠蛋白面膜,,2021-08-05 07:01,2022-04-24 11:44:58.687,
f***n,,"<div class=""comment-star star5""></div>",补水效果：粘稠款，白色牛奶那种贴合效果：感觉有点小使用感受：相对其他款这个一盒只有5片，本来就是想买回来试用下看跟十片的有什么区别，回购可能性小,,【柔嫩焕亮】珍珠蛋白面膜,,2021-08-26 09:15,2022-04-24 11:44:58.740,
****i,PLUS会员,"<div class=""comment-star star4""></div>",感觉没有蓝色的好，今天第一次用这款紫色的，打开惊呆了，面膜太白太厚实了吧。用着算舒适，没有其他问题,,,,,2022-04-24 11:44:58.789,
****1,PLUS会员,"<div class=""comment-star star5""></div>",运动完之后一定要补水，要不肥肉是甩掉了，但整个脸皮糙肉厚的，估计见人都不想见了，补水的话一定要用这款面膜，活动期间价格简直不要太好了，我买了四盒，四盒，我们一定会变得又瘦又美,,【焕亮紧致】珍珠蛋白面膜,,2021-11-24 18:36,2022-04-24 11:44:58.851,
****d,,"<div class=""comment-star star5""></div>",除了有点贵没啥毛病，补水效果非常好，不过忘记看说明了，不知道效果会不会打折？,,,,,2022-04-24 11:44:59.278,
奥***香,PLUS会员,"<div class=""comment-star star5""></div>",韩国进口的，总体非常好用，但是据我老婆大人反映，这款面膜有一个缺点，那就是面膜的材质有点偏厚，她不是很喜欢这种偏厚的面膜。,,【柔嫩焕亮】珍珠蛋白面膜,,2021-06-23 11:52,2022-04-24 11:44:59.324,
8***u,PLUS会员,"<div class=""comment-star star5""></div>",还没用，做活动买的，快递包装太简陋，外包装都烂了,,【焕亮紧致】珍珠蛋白面膜,,2021-11-19 11:48,2022-04-24 11:44:59.370,
1***p,PLUS会员,"<div class=""comment-star star5""></div>",精华液不多，面膜纸偏厚，服帖度不太好，价格实惠，先用着吧,,,,,2022-04-24 11:44:59.408,
****m,PLUS会员,"<div class=""comment-star star5""></div>",很水润，用了几天感觉皮肤变白了，而且还有一股淡淡的香味,,,,,2022-04-24 11:44:59.451,
****h,PLUS会员,"<div class=""comment-star star5""></div>",快递是快，但这包装也太简陋了,,【柔嫩焕亮】珍珠蛋白面膜,,2021-06-19 11:29,2022-04-24 11:44:59.500,
z***n,PLUS会员,"<div class=""comment-star star5""></div>",精华比较多，没有不舒服的感觉，一两次看不到效果。,,,,,2022-04-24 11:44:59.541,
8***梦,,"<div class=""comment-star star5""></div>",头一次看到买面膜用袋发货的，快递送到以后面膜盒子全扁了,,【焕亮紧致】珍珠蛋白面膜,,2021-11-12 17:41,2022-04-24 11:44:59.590,
****星,,"<div class=""comment-star star5""></div>",和另外两盒不一样，没有防伪，包装也不好,,【焕亮紧致】珍珠蛋白面膜,,2021-10-22 22:29,2022-04-24 11:44:59.658,
****n,PLUS会员,"<div class=""comment-star star5""></div>",一般，精华少，膜布有的地方都干了，补水一般般吧,,,,,2022-04-24 11:44:59.724,
z***o,PLUS会员,"<div class=""comment-star star4""></div>",唯一不足的就是含水量不足敷完能白个十几分钟吧,,【焕亮紧致】珍珠蛋白面膜,,2022-02-07 12:47,2022-04-24 11:45:00.137,
u***a,,"<div class=""comment-star star5""></div>",紫色盒子的面膜太厚了，不好用，其他两款挺薄的,,,,,2022-04-24 11:45:00.190,
****c,,"<div class=""comment-star star5""></div>",你好！商家不是发四件给我？怎么才发一件,,【焕亮紧致】珍珠蛋白面膜,,2021-12-14 09:58,2022-04-24 11:45:00.240,
****u,,"<div class=""comment-star star5""></div>",99元发一个，装5袋的，什么鬼东西，骗人的,,,,,2022-04-24 11:45:00.289,
有***业,PLUS会员,"<div class=""comment-star star5""></div>",一般，面膜纸不是很舒服，有点黏腻的感觉。,,【柔嫩焕亮】珍珠蛋白面膜,,2021-09-18 22:27,2022-04-24 11:45:00.338,
Z***r,PLUS会员,"<div class=""comment-star star5""></div>",美迪惠尔Mediheal新品，价格偏贵，效果一般。,,,,,2022-04-24 11:45:00.391,
清***2,,"<div class=""comment-star star5""></div>",小包装5片，效果一般般，就当是试一试新品了。,,,,,2022-04-24 11:45:00.441,
****2,PLUS会员,"<div class=""comment-star star5""></div>",里面的精华很少，感觉这款很一般,,,,,2022-04-24 11:45:00.497,
****m,PLUS会员,"<div class=""comment-star star5""></div>",这个有点稠，喜欢清爽的不太适合,,,,,2022-04-24 11:45:00.551,
不***7,PLUS会员,"<div class=""comment-star star5""></div>",他家的几款面膜都用过了这款有点作用,,,,,2022-04-24 11:45:00.618,
u***z,,"<div class=""comment-star star5""></div>",一般，液体比较粘稠，不太适合我使用,,,,,2022-04-24 11:45:01.035,
小***呐,,"<div class=""comment-star star4""></div>",质量一般，补水效果没有蒂佳婷好。,,,,,2022-04-24 11:45:01.079,
b***u,,"<div class=""comment-star star5""></div>",眼花了，没看到是5片。。。亏了一个亿！,,,,,2022-04-24 11:45:01.123,
w***6,PLUS会员,"<div class=""comment-star star4""></div>",美白效果不清，无过敏现象,,,,,2022-04-24 11:45:01.166,
****V,,"<div class=""comment-star star5""></div>",质量很一般般，粗糙的布，不会再卖,,,,,2022-04-24 11:45:01.207,
****b,PLUS会员,"<div class=""comment-star star5""></div>",一般般，就感觉面膜纸有点厚。,,,,,2022-04-24 11:45:01.253,
****x,PLUS会员,"<div class=""comment-star star4""></div>",价格不稳定，一会高一会低的,,,,,2022-04-24 11:45:01.300,
****缘,,"<div class=""comment-star star5""></div>",片太少了还没效果就用完了,,,,,2022-04-24 11:45:01.346,
b***8,,"<div class=""comment-star star4""></div>",不是薄款膜布，真不习惯使用,,,,,2022-04-24 11:45:01.392,
u***n,,"<div class=""comment-star star5""></div>",呜呜，没注意这个只有5张,,,,,2022-04-24 11:45:01.447,
H***H,PLUS会员,"<div class=""comment-star star5""></div>",没有想象的效果好，一般般,,,,,2022-04-24 11:45:02.067,
Q***z,,"<div class=""comment-star star5""></div>",用完皮肤水嫩皱纹少了。,,,,,2022-04-24 11:45:02.120,
k***O,PLUS会员,"<div class=""comment-star star5""></div>",第一次购买价格有点小贵,,【焕亮紧致】珍珠蛋白面膜,,2021-10-28 18:43,2022-04-24 11:45:02.173,
y***_,,"<div class=""comment-star star4""></div>",没什么感觉第一次买,,,,,2022-04-24 11:45:02.226,
黄***晞,PLUS会员,"<div class=""comment-star star5""></div>",乳液质地，就是不喜欢那个盖嘴巴和眼睛的面膜纸,,,,,2022-04-24 11:45:02.275,
u***w,,"<div class=""comment-star star5""></div>",没只细看，我以为是十贴，结果是五贴,,,,,2022-04-24 11:45:02.331,
开***2,PLUS会员,"<div class=""comment-star star5""></div>",大品牌，用起来很放心，质量非常好，赶上活动购买非常的划算大品牌，用起来很放心，质量非常好，赶上活动购买非常的划算大品牌，用起来很放心，质量非常好，赶上活动购买非常的划算很满意?，做工很好，物流快，客服很棒，点赞很满意?，做工很好，物流快，客服很棒，点赞,,,,,2022-04-24 11:45:02.386,
p***张,PLUS会员,"<div class=""comment-star star5""></div>",冬天暖气开得比较足，皮肤容易变干敏感，这款美迪惠尔水润保湿面膜，是我的不二之选，洁面爽肤后，取出面膜，调整好贴合脸部，静待15分钟，再揭下，把剩余精华液轻轻按摩至吸收，我一般晚上是不洗的，第二天早上起来皮肤特别水润光滑，一周大概敷三次左右，皮肤会越来越光滑细嫩哦！美迪惠尔的面膜不知用了多少个了，很适合干皮。两年前我的皮肤还是很粗糙，暗黄，很干的，后来就是用这款面膜坚持用了一年多，皮肤有明显的改善，皮肤细嫩了很多，皮肤暗沉现象也改善了很多，特别是化妆之前敷一下面膜，不会卡粉，浮粉。像现在这种天气我每天敷一次面膜，皮肤不会那么干。这款面膜非常好用，水分十足，补水效果非常好，里面的精华液非常多，和我在实体店买的一样，但价格比实体店便宜多了，美迪惠尔水润保湿面膜，原产地是韩国，这个面膜裁剪非常贴切，能够和脸部贴合的很顺畅。里面很多成分都是自然提取物，用着比较放心使用过程中没有出现红斑浮肿，骚痒，刺痛。化妆品还是在京东买着比较放心，货源有保证，物流有保证，价格也很便宜。,,【焕亮紧致】珍珠蛋白面膜,,2021-10-20 10:30,2022-04-24 11:45:02.437,
S***0,PLUS会员,"<div class=""comment-star star5""></div>",一直用的都是美迪惠尔他们家的面膜，刚好这次618京东商城有活动，所以一次性买了六盒，他们家的面膜真的非常贴合脸型，用完会再回购的。,,【柔嫩焕亮】珍珠蛋白面膜,,2021-07-08 21:28,2022-04-24 11:45:02.492,
l***0,PLUS会员,"<div class=""comment-star star5""></div>",618搞活动果断入手，价格实惠，这个牌子的面膜不错，挺好用的，屯起来两天用一次。感谢快递小哥，辛苦了。,,【柔嫩焕亮】珍珠蛋白面膜,,2021-06-27 21:22,2022-04-24 11:45:02.553,
L***L,PLUS会员,"<div class=""comment-star star5""></div>",来啦来啦，美迪惠尔的面膜是我一直在用的，我已经用了好几年了，依旧非常好用，是每次必囤的面膜，肤感细腻，补水效果超级好，我一般都是一个星期敷两次，效果杠杠的，完全能满足我的补水需求，面膜纸也很服帖，总之使用感受非常好??,,【柔嫩焕亮】珍珠蛋白面膜,,2021-07-16 22:49,2022-04-24 11:45:03.090,
我***兄,PLUS会员,"<div class=""comment-star star5""></div>",这段期间换季，皮肤特别敏感，过敏了，又很干。一口气在京东买几盒面膜回来敷，这个牌子是首选，比较销量这么高，口碑还是很好的。果然敷了，皮肤好多了，效果最好的是蓝色这款?,,【焕亮紧致】珍珠蛋白面膜,,2022-03-08 21:16,2022-04-24 11:45:03.139,
冰***菱,PLUS会员,"<div class=""comment-star star5""></div>",活动5折，一下囤了4盒，一盒分量好重，晚上用了一片，满满的都是精华液。面膜纸也是非常完美了。坚持使用，希望皮肤越来越水嫩,,【焕亮紧致】珍珠蛋白面膜,,2021-10-25 12:06,2022-04-24 11:45:03.186,
v***o,PLUS会员,"<div class=""comment-star star5""></div>",满满的蛋白液，味道也很好闻，赶上有~，果断购买四盒，面膜柔韧度也可以，效果也不错，水水嫩嫩的。京东快递也很棒！一直喜欢买京东的东西，送货快。。,,【柔嫩焕亮】珍珠蛋白面膜,,2021-06-14 22:48,2022-04-24 11:45:03.234,
****A,PLUS会员,"<div class=""comment-star star5""></div>",产品质感：很好，使用感受：效果不错。适合肤质：适中。补水效果：很不错。贴合效果：很好用。其他特色：京东商城卖的价格便宜，京东快递员送货****。,,,,,2022-04-24 11:45:03.275,
嘻***歪,PLUS会员,"<div class=""comment-star star5""></div>",之前都用的蓝色补水的，看了面膜测评以后，确定面膜成分安全的，补水效果也是排名靠前的，果断再入手了其他的效果的，囤了一整箱的面膜，非常满意，每周坚持敷面膜，内到外做好保养！,,【焕亮紧致】珍珠蛋白面膜,,2022-03-15 18:13,2022-04-24 11:45:03.323,
****g,PLUS会员,"<div class=""comment-star star5""></div>",美迪惠尔面膜，买了很多种品类，轮换着敷保湿效果很好，脸上长了很多痘痘，连着敷两三天，痘痘明显消了很多，熬了两天夜，皮肤干燥，连着敷三天，皮肤华润了许多,,,,,2022-04-24 11:45:03.387,
Q***Q,PLUS会员,"<div class=""comment-star star5""></div>",产品质感：服贴使用感受：舒适补水效果：补水贴合效果：适中其他特色：挺好,,,,,2022-04-24 11:45:03.432,
风***子,PLUS会员,"<div class=""comment-star star5""></div>",产品质感：还行使用感受：还行适合肤质：所有补水效果：还行贴合效果：一般其他特色：面膜比较厚,,,,,2022-04-24 11:45:03.475,
梅***享,,"<div class=""comment-star star5""></div>",我一次买了四盒，对于我来讲吧，我就是觉得嗯能够保湿补水就很好用，然后我也不喜欢太油腻的，太有的用完了之后会特别的黏腻，这个还可以，挺好的,,,,,2022-04-24 11:45:03.533,
亚***贡,PLUS会员,"<div class=""comment-star star5""></div>",东西已经收到！手感不错！用料扎实！质量很好！平常用基本没有问题！性价比非常高?，可以放心购买?，做工非常精致?，值得购买?！,,,,,2022-04-24 11:45:04.048,
年***限,PLUS会员,"<div class=""comment-star star5""></div>",产品质感：产品还不错吧，在大学的偶然间用过了这个牌子，就一直在使用，特别是补水那款，确实效果不错。使用感受：这款是有点乳白色精华，用起来还不错,,,,,2022-04-24 11:45:04.103,
学***乐,,"<div class=""comment-star star5""></div>",物流超快，昨天晚上下的单，今天中午就送过来了。买的时候没看清，没想到这一盒是五片，给妈妈买的，就一个补水作用，不知道用着怎么样，希望还不错吧,,【柔嫩焕亮】珍珠蛋白面膜,,2021-08-29 13:48,2022-04-24 11:45:04.156,
Y***1,PLUS会员,"<div class=""comment-star star5""></div>",第一次买这个哦，具体效果怎么样要等到用过后哦，趁着双十一买了些看看效果哦?，希望好用哦，看着销量蛮好的，选的这个牌子的啦,,,,,2022-04-24 11:45:04.220,
笑***l,PLUS会员,"<div class=""comment-star star5""></div>",精华液份量很足，面膜贴合程度非常好。适合各种肤质的人了使用。价格实惠，每天用都没有有负担。促销的时候买的，非常非常合算。,,【柔嫩焕亮】珍珠蛋白面膜,,2021-07-22 12:58,2022-04-24 11:45:04.269,
一***y,PLUS会员,"<div class=""comment-star star5""></div>",超级棒的面膜，忘记多少次买了，妈妈和我都属于干皮，基础补水功效的面膜就可以，双十一很实惠。一下囤了**盒。要好好护肤呦。,,【焕亮紧致】珍珠蛋白面膜,,2021-11-17 14:53,2022-04-24 11:45:04.322,
****A,PLUS会员,"<div class=""comment-star star5""></div>",产品质感：很好，使用感受：很不错。适合肤质：适中。补水效果：很好。贴合效果：很好。其他特色：价格不贵，京东快递员送货****。,,,,,2022-04-24 11:45:04.376,
小***k,,"<div class=""comment-star star5""></div>",以前用过别的系列，挺好的，这次试试这个，618活动价格太合适了，买了好多面膜，可以用一段时间了，这个牌子的面膜性价比高，可以买来试试。,,,,,2022-04-24 11:45:04.436,
u***l,PLUS会员,"<div class=""comment-star star5""></div>",商品质量不错，细节、品质、做工都非常好，发货贼快，快递也给力，棒棒哒~???用了觉得很不错，商品质量好，发货也挺快的，总之就是很赞了,,,,,2022-04-24 11:45:04.489,
G***C,,"<div class=""comment-star star5""></div>",常年备货的面膜，营养液还算充沛，香味也比较好闻，吸收比较快，用后的效果也比较好，肌肤会很快改善。就是面膜有点点小，脸大的会有罩不住的感觉，非常不错。,,【柔嫩焕亮】珍珠蛋白面膜,,2021-08-02 20:45,2022-04-24 11:45:04.553,
m***t,PLUS会员,"<div class=""comment-star star5""></div>",这款的美迪惠尔面膜是我第一次看的新的一款，特别适合我这种干性皮肤，每天晚上洗完脸之后，敷完脸，没有那么干了，之后还会继续回购?,,,,,2022-04-24 11:45:04.972,
小***儿,,"<div class=""comment-star star5""></div>",老牌子了价格便宜性价比超高用了很多年了一直在回购便宜实惠买来补水一点都不心疼做活动一下子买了好几盒。,,【柔嫩焕亮】珍珠蛋白面膜,,2021-10-09 12:11,2022-04-24 11:45:05.022,
浸***生,PLUS会员,"<div class=""comment-star star5""></div>",非常满意的一次购物，京东的服务一如既往地好，夜里下单，第二天中午就到了，小哥还特意打电话联系放传达室，商品也是物美价廉，非常喜欢。,,,,,2022-04-24 11:45:05.062,
多***胖,PLUS会员,"<div class=""comment-star star5""></div>",信赖京东，一直在京东自营店购买东西，第二次回购这款面膜了，非常好用，性价比也高，以后还会回购。物流也很快，第二天就到了，好好好好好好好,,,,,2022-04-24 11:45:05.106,
****l,PLUS会员,"<div class=""comment-star star5""></div>",京东送货速度一流，这么冷的天，风里来雨里去，京东小哥辛苦了。这几年大大小小的生活用品，都是在京东商城购买的。,,,,,2022-04-24 11:45:05.154,
止***y,PLUS会员,"<div class=""comment-star star5""></div>",物美价廉，正儿八经护肤产品，用着也安心。疫情反反复复，常备才是王道。京东送货很给力，风里雨里，京东小哥总是在这里，赞。,,,,,2022-04-24 11:45:05.203,
止***y,PLUS会员,"<div class=""comment-star star5""></div>",物美价廉，正儿八经护肤产品，用着也安心。疫情反反复复，常备才是王道。京东送货很给力，风里雨里，京东小哥总是在这里，赞。,,,,,2022-04-24 11:45:05.250,
****p,,"<div class=""comment-star star5""></div>",就很喜欢用使用感受：不黏腻，不胡脸，清清爽爽活动很便宜,,,,,2022-04-24 11:45:05.304,
u***w,PLUS会员,"<div class=""comment-star star5""></div>",收到货盒子都破了是什么情况？这样能保证是原装的吗？邮寄箱好好的，里面的盒子全都破了，让人感觉不舒服，希望京东能把各方面的细节做好，不要像这次一样让人失望,,【焕亮紧致】珍珠蛋白面膜,,2021-11-04 20:24,2022-04-24 11:45:05.350,
气***捏,PLUS会员,"<div class=""comment-star star5""></div>",适合肤质：放的可好了，买的就是如果是。今天买的名人有到货惠氏，嗯跪天就到货了，老好了，然后到货贴上再来。多学点儿。梁迪老光了两女没化妆没干啥的。防眩也没母脸，还有老光有了。用的那个老好了。公,,,,,2022-04-24 11:45:05.404,
小***k,,"<div class=""comment-star star5""></div>",一直在用，属于性价比高的一款产品，每天都要用，太贵了我这工薪阶层也承受不住，偶然看到秒杀活动，抱着试一下的态度买了，效果好，也就一直用下来了。,,,,,2022-04-24 11:45:05.820,
u***9,PLUS会员,"<div class=""comment-star star5""></div>",面膜丝滑服帖，精华液也很多，很满意??,,,,,2022-04-24 11:45:05.874,
我***i,PLUS会员,"<div class=""comment-star star5""></div>",物美价廉，很OK，比实体店优惠太多了物美价廉，很OK，比实体店优惠太多了物美价廉，很OK，比实体店优惠太多了物美价廉，很OK，比实体店优惠太多了,,,,,2022-04-24 11:45:05.924,
爱***轩,,"<div class=""comment-star star5""></div>",一直的在京东买这款面膜真的很好用在京东上东西最放心了喜欢京东信赖京东所以想买的亲们放心的购买吧,,,,,2022-04-24 11:45:05.986,
s***7,PLUS会员,"<div class=""comment-star star5""></div>",昏天又暗地忍不住的流星，烫不伤被冷藏一颗死心，苦苦的追寻，茫茫然失去，可爱的可恨的多可惜,,,,,2022-04-24 11:45:06.033,
3***健,PLUS会员,"<div class=""comment-star star5""></div>",京东商城商品用着放心，感谢快递小哥，感谢平台提供这么好的产品。一直在这里买产品，物美价廉，,,,,,2022-04-24 11:45:06.086,
****。,PLUS会员,"<div class=""comment-star star5""></div>",不错不错哦，很好很好的产品噢，一直很喜欢噢，也是一直在回购噢！非常相信京东，有保障，速度快，方便快捷，并且也非常实惠哦！,,,,,2022-04-24 11:45:06.137,
A***6,,"<div class=""comment-star star5""></div>",京东物流很快，快递员服务超好，，东西还没用，信耐京东，，好的话继续回购,,,,,2022-04-24 11:45:06.199,
小***e,PLUS会员,"<div class=""comment-star star5""></div>",种草了很久最后下单了，很喜欢，和预期一致，京东快递一直很棒，质量也值得我信赖，也是我一直选择的原因，推荐购买。,,,,,2022-04-24 11:45:06.249,
a***t,PLUS会员,"<div class=""comment-star star5""></div>",??青菜萝卜各?所爱挺滋润??用后?过敏,,,,,2022-04-24 11:45:06.308,
****b,PLUS会员,"<div class=""comment-star star5""></div>",除了快递箱子破了个洞其他都非常好，还没用，囤了8盒。之前用过都很好，出新品了赶快来试一下。回头追评吧！,,,,,2022-04-24 11:45:06.715,
我***4,,"<div class=""comment-star star5""></div>",补水效果也还不错，里面都是精油很保湿，一般贴15分钟很舒服，很饱满，整个皮肤都亮起来了贴合面部，面膜柔软，屯了好多个我是混干用完也不错，很保湿，感觉什么皮肤的的可以用,,【焕亮紧致】珍珠蛋白面膜,,2022-02-04 21:31,2022-04-24 11:45:06.767,
w***t,PLUS会员,"<div class=""comment-star star5""></div>",趁着京东双11优惠时候买的，好像打的是38折吧。使用效果和感受还不错哦。而且很方便，敷完面膜不用再去洗一次脸，直接按摩就睡觉了，我喜欢这点。,,【焕亮紧致】珍珠蛋白面膜,,2021-12-06 20:01,2022-04-24 11:45:06.806,
****j,PLUS会员,"<div class=""comment-star star4""></div>",第一次买这一款，还没尝试,,【焕亮紧致】珍珠蛋白面膜,,2022-01-01 22:13,2022-04-24 11:45:06.855,
金***铭,PLUS会员,"<div class=""comment-star star5""></div>",产品质感：使用感觉很不错，经常用,,,,,2022-04-24 11:45:06.923,
u***h,PLUS会员,"<div class=""comment-star star5""></div>",东西收到了，等用完再回来评论，感觉还是不错的。,,,,,2022-04-24 11:45:06.970,
张***学,PLUS会员,"<div class=""comment-star star5""></div>",美迪惠尔的面膜，遇到活动，囤了一下,,【柔嫩焕亮】珍珠蛋白面膜,,2021-06-27 13:53,2022-04-24 11:45:07.019,
****f,PLUS会员,"<div class=""comment-star star5""></div>",一直在用美迪惠尔，用完以后皮肤感觉非常好,,,,,2022-04-24 11:45:07.067,
****o,PLUS会员,"<div class=""comment-star star5""></div>",已经用这个品牌有几年了，物超所值，赶上优惠多囤几盒,,,,,2022-04-24 11:45:07.116,
****2,PLUS会员,"<div class=""comment-star star5""></div>",用了里面的面膜，一如即往的好用,,,,,2022-04-24 11:45:07.169,
黄***啊,,"<div class=""comment-star star5""></div>",味道好闻很好用使用感好,,,,,2022-04-24 11:45:07.787,
****_,PLUS会员,"<div class=""comment-star star5""></div>",柴米油盐酱醋茶，足不出户解决生活所需！,,,,,2022-04-24 11:45:07.837,
5***9,PLUS会员,"<div class=""comment-star star5""></div>",挺好的帮媳妇买的……,,【焕亮紧致】珍珠蛋白面膜,,2021-11-02 17:21,2022-04-24 11:45:07.890,
****3,PLUS会员,"<div class=""comment-star star4""></div>",双十一买的，还没用，应该好用吧,,,,,2022-04-24 11:45:07.938,
F***儿,,"<div class=""comment-star star5""></div>",面膜一直需要的东西，乘活得多存一些。,,【焕亮紧致】珍珠蛋白面膜,,2021-11-04 18:29,2022-04-24 11:45:07.991,
****m,PLUS会员,"<div class=""comment-star star5""></div>",收到啦收到啦，太爱京东快递，京东超市啦，上午下单下午收货完全不耽误。还没有用，包装都很好，完美。相信京东是正品。下次继,,【柔嫩焕亮】珍珠蛋白面膜,,2021-06-13 17:10,2022-04-24 11:45:08.050,
u***Q,PLUS会员,"<div class=""comment-star star5""></div>",非常好用，超级好用特别好用。,,,,,2022-04-24 11:45:08.103,
****v,,"<div class=""comment-star star5""></div>",还行吧，便宜，效果暂时也看不出,,,,,2022-04-24 11:45:08.160,
****7,,"<div class=""comment-star star5""></div>",售后服务差，换货难，找了几天客服，就是换不了,,,,,2022-04-24 11:45:08.222,
妈***宝,,"<div class=""comment-star star5""></div>",非常的不错?，一直都在用这个品牌的面膜,,,,,2022-04-24 11:45:08.278,
爱***8,PLUS会员,"<div class=""comment-star star5""></div>",不是第一次买了，能让我回购的都是很不错的,,,,,2022-04-24 11:45:08.702,
小***之,PLUS会员,"<div class=""comment-star star5""></div>",不错，蛮滋润的，很好很好,,,,,2022-04-24 11:45:08.749,
金***铭,PLUS会员,"<div class=""comment-star star5""></div>",效果用着很好，经常在这里买,,,,,2022-04-24 11:45:08.792,
樱***晨,PLUS会员,"<div class=""comment-star star5""></div>",很补水，没刺激，买了好多,,,,,2022-04-24 11:45:08.836,
****c,PLUS会员,"<div class=""comment-star star5""></div>",这款非常好，在京东买东西非常方便，家里吃的用的几乎全在京东解决，京东的东西非常全面，省去了超市的时间，京东送货也非常准时，快递员的态度也飞非常好，总之已经习惯在京东超市购物，希望京东可以继续保质保量。,,【焕亮紧致】珍珠蛋白面膜,,2022-01-29 19:41,2022-04-24 11:45:08.883,
金***铭,PLUS会员,"<div class=""comment-star star5""></div>",已经买了好几次了，效果很好,,,,,2022-04-24 11:45:08.929,
冯***耘,,"<div class=""comment-star star5""></div>",这个商品物美价廉。值得大家购买,,,,,2022-04-24 11:45:08.972,
****m,PLUS会员,"<div class=""comment-star star5""></div>",补水效果很不错，价格便宜,,,,,2022-04-24 11:45:09.021,
u***h,PLUS会员,"<div class=""comment-star star5""></div>",货收到了，没问题，等用完再看。,,,,,2022-04-24 11:45:09.066,
花***r,PLUS会员,"<div class=""comment-star star5""></div>",这个真的太?了，?包装很精美，宝贝做工比较精细，商家特别好?，有问题都及时处理?，确实是一次相当满意的网购，还会再来的?这个真的太?了，?包装很精美，宝贝做工比较精细，商家特别好?，有问题都及时处理?，确实是一次相当满意的网购，还会再来的?这个真的太?了，?包装很精美，宝贝做工比较精细，商家特别好?，有问题都及时处理?，确实是一次相当满意的网购，还会再来的?这个真的太?了，?包装很精美，宝贝做工比较精细，商家特别好?，有问题都及时处理?，确实是一次相当满意的网购，还会再来的?,,,,,2022-04-24 11:45:09.123,
****0,,"<div class=""comment-star star5""></div>",推荐大家使用，更好用的产品,,,,,2022-04-24 11:45:09.683,
l***9,PLUS会员,"<div class=""comment-star star5""></div>",第一次购买，效果挺好的,,,,,2022-04-24 11:45:09.732,
o***1,PLUS会员,"<div class=""comment-star star5""></div>",还行吧感觉有点糊的慌,,,,,2022-04-24 11:45:09.787,
****a,PLUS会员,"<div class=""comment-star star5""></div>",一直从京东买面膜，质量有保证，价格还便宜，这次囤了好几种，有便宜的有贵的，每天一片，也不心疼，补水效果也好，美白的暂时还没有感受到。,,【柔嫩焕亮】珍珠蛋白面膜,,2021-09-15 12:01,2022-04-24 11:45:09.836,
****p,PLUS会员,"<div class=""comment-star star5""></div>",挺喜欢的，比较滋润的吧,,,,,2022-04-24 11:45:09.895,
l***4,PLUS会员,"<div class=""comment-star star5""></div>",买了好多次了，物流配送很快，每次都是做活动购买的，很实惠，女友反馈效果不错，这次亲自替她找试了试，确实可以，尤其熬夜后，用了后感觉舒服很多了。,,【焕亮紧致】珍珠蛋白面膜,,2021-11-29 05:26,2022-04-24 11:45:09.950,
J***V,,"<div class=""comment-star star5""></div>",一直用，放心购买，活动很合适,,,,,2022-04-24 11:45:10.003,
b***d,,"<div class=""comment-star star5""></div>",性价比高的面膜，买过很多次了。从快递小哥手上拿到快递包裹，包装的很严实，密封完好，没有任何问题。打开包裹，可以看到商品的包装完好。,【焕亮紧致】珍珠蛋白面膜,,2021-12-24 16:46,,2022-04-24 11:45:10.053,
安***E,PLUS会员,"<div class=""comment-star star5""></div>",好用，非常不错，还回买,,,,,2022-04-24 11:45:10.110,
****-,,"<div class=""comment-star star5""></div>",一直信赖,,【焕亮紧致】珍珠蛋白面膜,,2022-03-13 18:47,2022-04-24 11:45:10.170,
****w,PLUS会员,"<div class=""comment-star star5""></div>",京东奢侈品包装超有仪式感,,,,,2022-04-24 11:45:10.615,
u***j,PLUS会员,"<div class=""comment-star star5""></div>",相信京东买东西都在这里,,,,,2022-04-24 11:45:10.664,
